match_id,team_id,team_name,opponent_id,opponent_name,starting_11_players,team_xg
122963,432,1. FC Heidenheim 1846,36,SV Darmstadt 98,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Marvin Pieringer']",1.5066500000000003
122964,33,FC Bayern München,46,VfB Stuttgart,"['Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Konrad Laimer', 'Dayot Upamecano', 'Alphonso Davies', 'Min-jae Kim', 'Jamal Musiala', 'Aleksandar Pavlovic']",2.47494
122964,46,VfB Stuttgart,33,FC Bayern München,"['Alexander Nübel', 'Serhou Guirassy', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot']",0.36121
122965,31,TSG 1899 Hoffenheim,37,RasenBallsport Leipzig,"['Andrej Kramaric', 'Pavel Kaderabek', 'Kevin Vogt', 'John Brooks', 'Oliver Baumann', 'Ozan Kabak', 'Ihlas Bebou', 'Grischa Prömel', 'Robert Skov', 'Marius Bülter', 'Anton Stach']",0.8077099999999999
122965,37,RasenBallsport Leipzig,31,TSG 1899 Hoffenheim,"['Yussuf Poulsen', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Mohamed Simakan', 'Xavi Simons']",2.45717
122966,27,1. FC Köln,34,SC Freiburg,"['Florian Kainz', 'Benno Schmitz', 'Luca Waldschmidt', 'Davie Selke', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe']",1.2248899999999998
122966,34,SC Freiburg,27,1. FC Köln,"['Matthias Ginter', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo']",2.1933700000000003
122967,35,Eintracht Frankfurt,41,Bayer 04 Leverkusen,"['Mario Götze', 'Kevin Trapp', 'Aurélio Buta', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Hugo Larsson', 'Farès Chaïbi']",0.24821000000000001
122967,41,Bayer 04 Leverkusen,35,Eintracht Frankfurt,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Jeremie Frimpong', 'Odilon Kossounou', 'Edmond Tapsoba', 'Florian Wirtz', 'Victor Boniface']",2.6493399999999996
122968,42,1. FSV Mainz 05,432,1. FC Heidenheim 1846,"['Dominik Kohr', 'Danny da Costa', 'Jonathan Burkardt', 'Phillipp Mwene', 'Daniel Batz', 'Marco Richter', 'Tom Krauß', 'Merveille Papela', 'Sepp van den Berg', 'Ludovic Ajorque', 'Brajan Gruda']",2.66669
122968,432,1. FC Heidenheim 1846,42,1. FSV Mainz 05,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Marnon Busch', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Eren Dinkçi', 'Marvin Pieringer']",0.47054
122969,32,Borussia Mönchengladbach,38,SV Werder Bremen,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Alassane Pléa', 'Robin Hack', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Manu Koné', 'Joe Scally', 'Luca Netz']",1.3283800000000001
122969,38,SV Werder Bremen,32,Borussia Mönchengladbach,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman']",1.2466000000000002
122970,416,VfL Bochum,446,1. FC Union Berlin,"['Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Gonçalo Paciência', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Tim Oermann']",2.86541
122970,446,1. FC Union Berlin,416,VfL Bochum,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Janik Haberer', 'Rani Khedira', 'Jérôme Roussillon', 'Diogo Leite', 'Josip Juranovic', 'Sheraldo Becker', 'Kevin Behrens', 'Benedict Hollerbach']",0.8599800000000001
122971,29,Borussia Dortmund,39,FC Augsburg,"['Emre Can', 'Thomas Meunier', 'Marco Reus', 'Julian Brandt', 'Gregor Kobel', 'Niklas Süle', 'Ramy Bensebaini', 'Donyell Malen', 'Niclas Füllkrug', 'Nico Schlotterbeck', 'Jamie Gittens']",2.93762
122971,39,FC Augsburg,29,Borussia Dortmund,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Arne Engels']",2.371410000000001
122972,30,VfL Wolfsburg,36,SV Darmstadt 98,"['Yannick Gerhardt', 'Koen Casteels', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Lovro Majer', 'Maxence Lacroix', 'Aster Vranckx', 'Moritz Jenz']",0.79217
122972,36,SV Darmstadt 98,30,VfL Wolfsburg,"['Bartol Franjic', 'Thomas Isherwood', 'Christoph Klarer', 'Emir Karic', 'Fabian Schnellhardt', 'Marcel Schuhen', 'Tim Skarke', 'Klaus Gjasula', 'Mathias Honsak', 'Luca Pfeiffer', 'Clemens Riedel']",0.7918000000000001
122973,29,Borussia Dortmund,42,1. FSV Mainz 05,"['Emre Can', 'Thomas Meunier', 'Mats Hummels', 'Marcel Sabitzer', 'Julian Brandt', 'Gregor Kobel', 'Ramy Bensebaini', 'Donyell Malen', 'Niclas Füllkrug', 'Nico Schlotterbeck', 'Jamie Gittens']",1.8438999999999999
122973,42,1. FSV Mainz 05,29,Borussia Dortmund,"['Silvan Widmer', 'Karim Onisiwo', 'Dominik Kohr', 'Stefan Bell', 'Phillipp Mwene', 'Jae-sung Lee', 'Daniel Batz', 'Marco Richter', 'Tom Krauß', 'Sepp van den Berg', 'Brajan Gruda']",1.03204
122974,27,1. FC Köln,446,1. FC Union Berlin,"['Dominique Heintz', 'Mark Uth', 'Davie Selke', 'Timo Hübers', 'Marvin Schwäbe', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe', 'Denis Huseinbasic']",1.0904000000000003
122974,446,1. FC Union Berlin,27,1. FC Köln,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Janik Haberer', 'Rani Khedira', 'Jérôme Roussillon', 'András Schäfer', 'Diogo Leite', 'Josip Juranovic', 'Kevin Behrens', 'Benedict Hollerbach']",1.4339999999999997
122975,41,Bayer 04 Leverkusen,416,VfL Bochum,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Robert Andrich', 'Josip Stanisic', 'Jeremie Frimpong', 'Piero Hincapié', 'Florian Wirtz']",3.2935899999999996
122975,416,VfL Bochum,41,Bayer 04 Leverkusen,"['Matus Bero', 'Cristian Gamboa', 'Bernardo', 'Gonçalo Paciência', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Keven Schlotterbeck']",0.6579200000000001
122976,32,Borussia Mönchengladbach,35,Eintracht Frankfurt,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Alassane Pléa', 'Robin Hack', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Manu Koné', 'Joe Scally', 'Luca Netz']",0.33443
122976,35,Eintracht Frankfurt,32,Borussia Mönchengladbach,"['Mario Götze', 'Kevin Trapp', 'Philipp Max', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Farès Chaïbi']",1.12542
122977,30,VfL Wolfsburg,33,FC Bayern München,"['Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Lovro Majer', 'Cédric Zesiger', 'Aster Vranckx', 'Moritz Jenz']",0.36828
122977,33,FC Bayern München,30,VfL Wolfsburg,"['Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Konrad Laimer', 'Dayot Upamecano', 'Alphonso Davies', 'Min-jae Kim', 'Jamal Musiala', 'Aleksandar Pavlovic']",1.5100200000000004
122978,31,TSG 1899 Hoffenheim,36,SV Darmstadt 98,"['Andrej Kramaric', 'Pavel Kaderabek', 'Kevin Vogt', 'John Brooks', 'Oliver Baumann', 'Ozan Kabak', 'Ihlas Bebou', 'Grischa Prömel', 'Marius Bülter', 'Anton Stach', 'Umut Tohumcu']",2.4376399999999996
122978,36,SV Darmstadt 98,31,TSG 1899 Hoffenheim,"['Tobias Kempe', 'Bartol Franjic', 'Thomas Isherwood', 'Christoph Klarer', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Klaus Gjasula', 'Luca Pfeiffer', 'Clemens Riedel']",0.9307
122979,37,RasenBallsport Leipzig,38,SV Werder Bremen,"['Emil Forsberg', 'Yussuf Poulsen', 'Kevin Kampl', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Castello Lukeba', 'Xavi Simons']",2.13166
122979,38,SV Werder Bremen,37,RasenBallsport Leipzig,"['Mitchell Weiser', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Christian Groß', 'Felix Agu', 'Justin Njinmah']",1.34014
122980,39,FC Augsburg,46,VfB Stuttgart,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Arne Engels']",0.24308000000000002
122980,46,VfB Stuttgart,39,FC Augsburg,"['Alexander Nübel', 'Serhou Guirassy', 'Pascal Stenzel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Deniz Undav', 'Jamie Leweling']",2.2992200000000005
122981,34,SC Freiburg,432,1. FC Heidenheim 1846,"['Matthias Ginter', 'Roland Sallai', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl']",1.79977
122981,432,1. FC Heidenheim 1846,34,SC Freiburg,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Marnon Busch', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Eren Dinkçi', 'Marvin Pieringer']",2.35481
122982,31,TSG 1899 Hoffenheim,33,FC Bayern München,"['Andrej Kramaric', 'Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Stanley Nsoki', 'Wout Weghorst', 'Grischa Prömel', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach']",0.8946000000000002
122982,33,FC Bayern München,31,TSG 1899 Hoffenheim,"['Joshua Kimmich', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Konrad Laimer', 'Matthijs de Ligt', 'Dayot Upamecano', 'Alphonso Davies', 'Jamal Musiala']",2.39627
122983,35,Eintracht Frankfurt,37,RasenBallsport Leipzig,"['Mario Götze', 'Kevin Trapp', 'Donny van de Beek', 'Robin Koch', 'Junior Dina Ebimbe', 'Sasa Kalajdzic', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Hugo Larsson']",0.7898000000000001
122983,37,RasenBallsport Leipzig,35,Eintracht Frankfurt,"['Kevin Kampl', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Mohamed Simakan', 'Benjamin Sesko', 'Xavi Simons']",2.7525700000000004
122984,34,SC Freiburg,446,1. FC Union Berlin,"['Matthias Ginter', 'Roland Sallai', 'Michael Gregoritsch', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo', 'Noah Weißhaupt']",2.05476
122984,446,1. FC Union Berlin,34,SC Freiburg,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Kevin Vogt', 'Janik Haberer', 'Jérôme Roussillon', 'Diogo Leite', 'Josip Juranovic', 'Alex Král', 'Mikkel Kaufmann', 'Brenden Aaronson']",0.41605000000000003
122985,30,VfL Wolfsburg,42,1. FSV Mainz 05,"['Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Vaclav Cerny', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Lovro Majer', 'Aster Vranckx', 'Nicolas Cozza', 'Moritz Jenz', 'Jakub Kaminski']",0.5384800000000001
122985,42,1. FSV Mainz 05,30,VfL Wolfsburg,"['Silvan Widmer', 'Karim Onisiwo', 'Dominik Kohr', 'Robin Zentner', 'Jonathan Burkardt', 'Edimilson Fernandes', 'Phillipp Mwene', 'Tom Krauß', 'Merveille Papela', 'Anthony Caci', 'Sepp van den Berg']",0.34062
122986,32,Borussia Mönchengladbach,46,VfB Stuttgart,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Marvin Friedrich', 'Alassane Pléa', 'Robin Hack', 'Franck Honorat', 'Rocco Reitz', 'Manu Koné', 'Joe Scally', 'Luca Netz']",1.6187200000000002
122986,46,VfB Stuttgart,32,Borussia Mönchengladbach,"['Alexander Nübel', 'Pascal Stenzel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot']",0.9880399999999999
122987,27,1. FC Köln,432,1. FC Heidenheim 1846,"['Florian Kainz', 'Davie Selke', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe', 'Denis Huseinbasic']",1.61437
122987,432,1. FC Heidenheim 1846,27,1. FC Köln,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Marnon Busch', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Eren Dinkçi', 'Marvin Pieringer']",0.98822
122988,38,SV Werder Bremen,416,VfL Bochum,"['Mitchell Weiser', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Felix Agu', 'Justin Njinmah']",1.13155
122988,416,VfL Bochum,38,SV Werder Bremen,"['Matus Bero', 'Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Gonçalo Paciência', 'Manuel Riemann', 'Anthony Losilla', 'Erhan Masovic', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Keven Schlotterbeck']",1.16443
122989,39,FC Augsburg,41,Bayer 04 Leverkusen,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",0.56723
122989,41,Bayer 04 Leverkusen,39,FC Augsburg,"['Granit Xhaka', 'Patrik Schick', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Robert Andrich', 'Josip Stanisic', 'Jeremie Frimpong', 'Adam Hlozek', 'Piero Hincapié']",2.20985
122990,29,Borussia Dortmund,36,SV Darmstadt 98,"['Emre Can', 'Thomas Meunier', 'Marcel Sabitzer', 'Julian Brandt', 'Salih Özcan', 'Gregor Kobel', 'Donyell Malen', 'Niclas Füllkrug', 'Ian Maatsen', 'Nico Schlotterbeck', 'Jamie Gittens']",2.80609
122990,36,SV Darmstadt 98,29,Borussia Dortmund,"['Fabian Holland', 'Tobias Kempe', 'Bartol Franjic', 'Christoph Klarer', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Luca Pfeiffer', 'Clemens Riedel', 'Matej Maglica']",0.74455
122991,33,FC Bayern München,38,SV Werder Bremen,"['Joshua Kimmich', 'Leroy Sané', 'Harry Kane', 'Kingsley Coman', 'Raphaël Guerreiro', 'Manuel Neuer', 'Konrad Laimer', 'Matthijs de Ligt', 'Dayot Upamecano', 'Alphonso Davies', 'Jamal Musiala']",1.47715
122991,38,SV Werder Bremen,33,FC Bayern München,"['Mitchell Weiser', 'Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Marco Friedl', 'Senne Lynen', 'Jens Stage', 'Nick Woltemade', 'Felix Agu', 'Justin Njinmah']",0.34971
122992,27,1. FC Köln,29,Borussia Dortmund,"['Florian Kainz', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe', 'Denis Huseinbasic']",1.60583
122992,29,Borussia Dortmund,27,1. FC Köln,"['Thomas Meunier', 'Marcel Sabitzer', 'Julian Brandt', 'Salih Özcan', 'Gregor Kobel', 'Niklas Süle', 'Donyell Malen', 'Jadon Sancho', 'Niclas Füllkrug', 'Ian Maatsen', 'Nico Schlotterbeck']",2.42421
122993,42,1. FSV Mainz 05,446,1. FC Union Berlin,"['Karim Onisiwo', 'Danny da Costa', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Edimilson Fernandes', 'Tom Krauß', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque']",1.6292599999999997
122993,446,1. FC Union Berlin,42,1. FSV Mainz 05,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Kevin Vogt', 'Janik Haberer', 'Rani Khedira', 'Aïssa Laïdouni', 'András Schäfer', 'Danilho Doekhi', 'Robin Gosens', 'Benedict Hollerbach']",1.71765
122994,37,RasenBallsport Leipzig,41,Bayer 04 Leverkusen,"['Lukas Klostermann', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'David Raum', 'Janis Blaswich', 'Nicolas Seiwald', 'Castello Lukeba', 'Mohamed Simakan', 'Benjamin Sesko', 'Xavi Simons']",1.32303
122994,41,Bayer 04 Leverkusen,37,RasenBallsport Leipzig,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Josip Stanisic', 'Jeremie Frimpong', 'Piero Hincapié', 'Florian Wirtz']",2.18656
122995,35,Eintracht Frankfurt,36,SV Darmstadt 98,"['Mario Götze', 'Kevin Trapp', 'Donny van de Beek', 'Robin Koch', 'Junior Dina Ebimbe', 'Sasa Kalajdzic', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Hugo Larsson']",1.1748800000000001
122995,36,SV Darmstadt 98,35,Eintracht Frankfurt,"['Fabian Holland', 'Bartol Franjic', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Luca Pfeiffer', 'Fabian Nürnberger', 'Julian Justvan', 'Clemens Riedel', 'Matej Maglica']",1.30173
122996,30,VfL Wolfsburg,432,1. FC Heidenheim 1846,"['Yannick Gerhardt', 'Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Rogério', 'Vaclav Cerny', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Lovro Majer', 'Moritz Jenz', 'Jakub Kaminski']",1.4814499999999997
122996,432,1. FC Heidenheim 1846,30,VfL Wolfsburg,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",1.31183
122997,31,TSG 1899 Hoffenheim,34,SC Freiburg,"['Andrej Kramaric', 'Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Stanley Nsoki', 'Wout Weghorst', 'Finn Becker', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach']",1.41249
122997,34,SC Freiburg,31,TSG 1899 Hoffenheim,"['Matthias Ginter', 'Roland Sallai', 'Michael Gregoritsch', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo']",2.19569
122998,46,VfB Stuttgart,416,VfL Bochum,"['Alexander Nübel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Jamie Leweling']",2.0698399999999997
122998,416,VfL Bochum,46,VfB Stuttgart,"['Matus Bero', 'Bernardo', 'Gonçalo Paciência', 'Manuel Riemann', 'Anthony Losilla', 'Erhan Masovic', 'Philipp Förster', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Noah Loosli', 'Tim Oermann']",1.19267
122999,32,Borussia Mönchengladbach,39,FC Augsburg,"['Nico Elvedi', 'Moritz Nicolas', 'Marvin Friedrich', 'Alassane Pléa', 'Robin Hack', 'Franck Honorat', 'Rocco Reitz', 'Jordan', 'Manu Koné', 'Joe Scally', 'Luca Netz']",1.60798
122999,39,FC Augsburg,32,Borussia Mönchengladbach,"['Jeffrey Gouweleeuw', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago', 'Arne Engels']",1.37008
123000,33,FC Bayern München,39,FC Augsburg,"['Eric Dier', 'Leroy Sané', 'Harry Kane', 'Kingsley Coman', 'Raphaël Guerreiro', 'Manuel Neuer', 'Leon Goretzka', 'Matthijs de Ligt', 'Alphonso Davies', 'Jamal Musiala', 'Aleksandar Pavlovic']",2.3432800000000005
123000,39,FC Augsburg,33,FC Bayern München,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",2.37608
123001,37,RasenBallsport Leipzig,46,VfB Stuttgart,"['Lukas Klostermann', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'David Raum', 'Janis Blaswich', 'Nicolas Seiwald', 'Christoph Baumgartner', 'Castello Lukeba', 'Mohamed Simakan', 'Benjamin Sesko']",0.21964
123001,46,VfB Stuttgart,37,RasenBallsport Leipzig,"['Alexander Nübel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Jamie Leweling', 'Anthony Rouault']",2.79218
123002,34,SC Freiburg,38,SV Werder Bremen,"['Matthias Ginter', 'Michael Gregoritsch', 'Lukas Kübler', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo', 'Noah Weißhaupt']",1.1142999999999998
123002,38,SV Werder Bremen,34,SC Freiburg,"['Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Marco Friedl', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman', 'Felix Agu', 'Justin Njinmah']",2.72792
123003,35,Eintracht Frankfurt,42,1. FSV Mainz 05,"['Mario Götze', 'Kevin Trapp', 'Donny van de Beek', 'Robin Koch', 'Junior Dina Ebimbe', 'Sasa Kalajdzic', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Hugo Larsson']",1.82621
123003,42,1. FSV Mainz 05,35,Eintracht Frankfurt,"['Silvan Widmer', 'Karim Onisiwo', 'Dominik Kohr', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Marco Richter', 'Tom Krauß', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg']",0.62813
123004,32,Borussia Mönchengladbach,41,Bayer 04 Leverkusen,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Marvin Friedrich', 'Robin Hack', 'Florian Neuhaus', 'Franck Honorat', 'Jordan', 'Manu Koné', 'Joe Scally', 'Luca Netz']",0.30686
123004,41,Bayer 04 Leverkusen,32,Borussia Mönchengladbach,"['Granit Xhaka', 'Patrik Schick', 'Jonas Hofmann', 'Nadiem Amiri', 'Alejandro Grimaldo', 'Robert Andrich', 'Josip Stanisic', 'Jeremie Frimpong', 'Matej Kovar', 'Piero Hincapié', 'Florian Wirtz']",2.61076
123005,27,1. FC Köln,30,VfL Wolfsburg,"['Florian Kainz', 'Benno Schmitz', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Eric Martel', 'Jan Thielmann', 'Faride Alidou', 'Max Finkgräfe', 'Denis Huseinbasic']",0.59578
123005,30,VfL Wolfsburg,27,1. FC Köln,"['Koen Casteels', 'Jonas Wind', 'Rogério', 'Mattias Svanberg', 'Vaclav Cerny', 'Joakim Maehle', 'Lovro Majer', 'Maxence Lacroix', 'Aster Vranckx', 'Moritz Jenz', 'Kevin Paredes']",1.6873099999999999
123006,29,Borussia Dortmund,416,VfL Bochum,"['Thomas Meunier', 'Marcel Sabitzer', 'Salih Özcan', 'Niklas Süle', 'Donyell Malen', 'Jadon Sancho', 'Niclas Füllkrug', 'Alexander Meyer', 'Ian Maatsen', 'Nico Schlotterbeck', 'Youssoufa Moukoko']",2.72598
123006,416,VfL Bochum,29,Borussia Dortmund,"['Matus Bero', 'Kevin Stöger', 'Ivan Ordets', 'Manuel Riemann', 'Anthony Losilla', 'Maximilian Wittek', 'Erhan Masovic', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Moritz Broschinski', 'Tim Oermann']",0.6285599999999999
